user_id,age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class,test,spent_17,spent_18
1043296,24,private,55488.75,13,Married,sales,caucasian,Male,NA,0,40,478,419,0,0,53.36479699083012,87.75340254162114
1025290,21,self_employed,29490.75,16,Never-married,professional,caucasian,Male,0,0,40,121,NA,0,0,52.8404862408249,46.96856547729776
1005605,28,government,50226,6,Divorced,clerical,not_caucasian,Female,0,0,40,341,NA,0,0,55.77223085996803,64.59562178801417
1034462,36,NA,53724,5,Divorced,NA,caucasian,Female,0,0,40,226,339,0,0,67.00591946506009,87.70451655727074
1021797,43,self_employed,45869.75,9,Married,craft,caucasian,Male,0,0,30,11,432,0,0,57.288561747049954,54.46718413534145
1048180,49,private,39752,10,Married,lawenf,caucasian,Male,0,0,56,113,NA,0,0,31.21519400077782,39.72621439989741
1019368,46,government,25519,9,Divorced,clerical,caucasian,Female,0,0,25,28,430,0,0,24.470339732837544,34.07621709806641
1019355,20,private,84409.75,10,Never-married,sales,caucasian,Male,0,0,40,286,48,0,0,38.29523969111859,57.3159866995553
1040983,14,private,29340.75,10,Never-married,clerical,caucasian,Female,0,0,35,76,NA,0,0,79.94536750521705,70.09895054841786
1032410,19,private,27463.5,9,Never-married,clerical,caucasian,Female,0,0,40,250,68,0,0,72.91785271318389,66.87013434121631
1025668,19,private,54300,9,Married,craft,caucasian,Male,0,0,40,NA,NA,0,0,69.20316650042746,91.64475749514762
1034945,47,private,41789.75,9,Divorced,factory,caucasian,Male,4650,0,40,NA,1,0,0,39.64854593013116,61.385778659565304
1033173,25,private,110302.5,9,Never-married,professional,caucasian,Male,0,0,40,282,348,0,1,11.04339875484142,30.561498977725577
1019806,31,private,10621.25,9,Married,factory,caucasian,Male,NA,0,55,43,374,0,1,84.887646645655,98.71031205765695
1018720,32,self_employed,27936.5,10,Married,craft,caucasian,Male,0,0,40,481,323,0,0,66.41343479490553,75.21309495011718
1039904,56,self_employed,19522.5,10,Divorced,sales,caucasian,Female,NA,0,48,183,199,0,0,38.014098970402415,42.134444624228436
1007006,32,private,13525.5,10,Divorced,clerical,caucasian,Female,0,0,40,NA,NA,0,1,66.27594695941686,89.77322017412395
1007030,22,private,85440,13,Never-married,executive,caucasian,Female,0,0,40,253,83,0,0,40.649650132603554,68.15866126006595
1034837,16,government,36929.75,13,Never-married,professional,not_caucasian,Male,0,0,20,258,NA,0,0,34.83600969807899,41.03246278549346
1001609,24,private,99718.5,13,Never-married,professional,caucasian,Male,0,0,42,NA,NA,0,0,28.732219009115614,54.293189685309976
1035251,14,private,23686,9,Never-married,clerical,not_caucasian,Female,0,0,20,NA,NA,0,0,57.457305995658935,44.38416441833265
1044022,58,private,46384.25,10,Divorced,sales,caucasian,Female,0,0,20,NA,NA,0,0,84.5277115298616,88.37884391819466
1026009,46,private,51376,9,Divorced,factory,caucasian,Male,0,0,20,NA,3,0,0,125.96796952663584,110.66416592455047
1037803,35,private,48702.25,7,Divorced,factory,caucasian,Female,0,0,40,130,185,0,0,53.03359493812866,54.53522318486244
1039071,31,self_employed,40637.75,8,Married,sales,not_caucasian,Female,0,0,50,392,65,0,1,42.274954147986165,62.183882204340186
1025265,23,private,52762.25,10,Never-married,tech,caucasian,Female,4101,0,40,382,397,0,0,67.929290713293,61.8507987342502
1005998,37,government,68879.25,10,Divorced,clerical,caucasian,Female,NA,0,72,320,NA,0,0,81.36101742723767,86.36376090942198
1003954,23,private,15195.75,11,Married,craft,caucasian,Male,0,0,40,NA,80,0,0,57.05830355604764,53.90234974714497
1028235,14,private,6060.75,9,Never-married,craft,caucasian,Male,0,1590,40,NA,NA,0,0,72.4459389476153,91.84343270586363
1044488,78,private,46189.75,4,Married,cleaner,caucasian,Male,1797,0,15,277,156,0,0,0.789308434257924,18.35467888289042
1026317,29,self_employed,31668.75,10,Married,professional,caucasian,Male,0,0,25,NA,NA,0,1,101.25717792772805,109.66423664227275
1031180,35,government,6940.75,9,Married,service,not_caucasian,Male,0,0,40,128,200,0,0,12.188250262958533,32.65830185683636
1022171,26,private,66857.75,13,Never-married,sales,not_caucasian,Female,0,0,20,263,498,0,1,52.317204634149476,79.1585081942228
1029145,19,self_employed,56827.5,10,Never-married,service,caucasian,Female,0,0,25,NA,91,0,0,28.2740226684876,47.781203326682856
1000864,24,private,48657.5,13,Never-married,professional,caucasian,Male,0,0,35,351,256,0,0,45.305376722339936,70.22421052685884
1036623,39,private,102297.25,3,Married,service,caucasian,Male,0,0,40,82,256,0,1,56.85480106437586,93.9613871485584
1020321,38,government,55105.25,13,Never-married,executive,caucasian,Female,0,0,40,NA,75,0,0,-3.218059237984691,38.266541331315636
1029425,27,private,48501,7,Married,craft,caucasian,Male,0,0,25,327,NA,0,0,69.83635579753438,61.60670524673619
1022240,29,private,20750.75,9,Married,service,caucasian,Female,0,0,40,166,249,0,1,80.65842399038921,97.92839986335585
1011434,17,private,36852.75,3,Never-married,service,caucasian,Male,0,0,30,499,445,0,0,5.065586268774229,18.996602465777944
1029545,28,private,37336.75,10,Divorced,sales,caucasian,Male,0,0,60,163,NA,0,0,74.91874373176364,59.555268378287174
1015712,18,NA,55042,10,Never-married,NA,caucasian,Male,0,0,16,465,121,0,0,75.18603205513023,62.281525590363
1015683,14,NA,83526.25,7,Never-married,NA,caucasian,Female,0,0,30,336,NA,0,0,-11.876723814690934,29.136775133559823
1030834,37,self_employed,54562.25,7,Divorced,professional,not_caucasian,Female,0,0,30,93,452,0,1,43.7050348540756,48.64637488960829
1038625,16,government,43761,10,Never-married,lawenf,caucasian,Male,0,NA,40,287,NA,0,0,80.51012414014306,74.20392281982089
1009726,51,private,18808.75,13,Married,sales,caucasian,Male,0,0,60,468,444,0,0,63.90645937731242,51.51381449570038
1044132,34,private,64668.75,9,Never-married,trucker,caucasian,Male,0,NA,40,174,95,0,1,106.86573549011497,125.69326797895361
1018889,23,private,50810,10,Never-married,service,caucasian,Female,0,0,40,486,88,0,0,68.56416947105087,96.8028732802956
1041570,23,private,45347,9,Divorced,service,caucasian,Female,0,0,40,152,NA,0,0,53.218811859491325,69.96117522997598
1007081,40,private,83850,10,Married,sales,caucasian,Male,0,NA,40,78,208,0,1,36.19301632496244,44.43167660506219
1038762,82,self_employed,30102,10,Widowed,sales,caucasian,Male,0,0,20,491,54,0,0,98.57984546341258,116.76426955663045
1041972,57,self_employed,41480.5,9,Married,craft,caucasian,Male,NA,0,50,285,79,0,0,49.58983931453132,59.13222828172766
1032665,14,private,63297.5,9,Never-married,service,caucasian,Male,0,0,40,398,NA,0,0,53.85488628887365,45.55753361451206
1048807,32,private,52837.25,6,Married,trucker,caucasian,Male,0,0,40,386,60,0,0,59.63577491426423,66.2229293781247
1044737,32,self_employed,52731.5,7,Divorced,cleaner,caucasian,Female,0,NA,40,NA,118,0,0,26.154755763286182,43.57515741625026
1008756,30,private,45774,13,Never-married,sales,caucasian,Female,0,0,40,462,NA,0,0,73.47096678604704,66.68776988514512
1027956,36,self_employed,6852,11,Married,sales,caucasian,Male,0,0,60,145,214,0,0,32.76022444209995,44.04259649885559
1025989,19,NA,32113.25,9,Never-married,NA,caucasian,Female,0,0,28,NA,295,0,0,67.6135815536622,68.35792403303759
1041238,35,private,32399.25,10,Married,sales,caucasian,Male,0,0,46,458,435,0,1,78.60758572751796,82.90967760063671
1008925,36,private,89849.25,7,Married,cleaner,not_caucasian,Male,0,0,40,NA,10,0,0,43.49027090233812,76.53729045370345
1033614,50,private,64215.25,9,Married,sales,caucasian,Male,0,0,80,346,195,0,0,33.64358176567569,28.601565974064027
1039721,14,private,85402.5,10,Never-married,sales,caucasian,Male,0,0,35,426,NA,0,0,36.047723636221356,55.95488747143562
1005647,61,self_employed,49504.25,9,Married,sales,caucasian,Male,0,0,50,102,115,0,0,29.766959754343567,49.746111556800905
1027432,40,private,62023.5,9,Married,trucker,caucasian,Male,0,0,40,367,260,0,0,44.133984290293654,40.66398267227936
1014518,45,private,43900,14,Married,executive,caucasian,Male,0,0,60,110,452,0,0,24.549549198354104,37.563685265049216
1016339,41,private,36843,9,Married,clerical,caucasian,Male,0,0,48,NA,386,0,1,25.92759792075187,78.51987588828372
1022435,27,private,33827,13,Never-married,sales,not_caucasian,Female,0,0,40,NA,215,0,1,100.79666054115187,112.23680261142265
1047000,28,private,35387.5,6,Divorced,craft,caucasian,Male,NA,0,40,NA,NA,0,0,59.28028589093744,65.98400497612292
1009761,29,private,71414.25,10,Married,craft,caucasian,Male,0,0,45,338,434,0,0,37.77974637076482,49.70718667976646
1002192,37,government,8237.5,12,Divorced,executive,not_caucasian,Female,0,0,40,80,383,0,0,58.05495505439059,60.91724185389794
1009022,50,self_employed,69782.25,14,Married,executive,caucasian,Male,0,0,20,405,444,0,0,22.41468460246293,39.156531447031824
1045339,23,private,29495.75,6,Divorced,service,caucasian,Female,0,0,45,339,NA,0,0,47.356469538747234,42.1594968734858
1034279,36,private,94197.25,9,Never-married,service,caucasian,Male,0,0,15,143,NA,0,1,19.255635774927075,19.421944594733336
1045659,22,private,70992.25,9,Never-married,factory,caucasian,Male,0,0,40,178,336,0,0,39.0834529936638,45.51988870842264
1015107,25,private,34069.25,13,Never-married,clerical,not_caucasian,Female,0,0,40,360,408,0,0,75.98739170521651,71.51759640646405
1045627,48,private,124582,6,Married,trucker,not_caucasian,Male,0,0,40,NA,478,0,0,61.1946014267284,66.00730230210014
1030975,47,self_employed,53436.25,10,Divorced,service,caucasian,Female,0,0,45,415,298,0,0,58.13305593513433,29.752656411949424
1023529,44,private,56849.75,11,Married,executive,not_caucasian,Male,0,0,40,497,221,0,0,78.77550127757014,71.60882931358292
1013516,37,self_employed,47960.25,13,Divorced,service,caucasian,Female,NA,0,48,NA,494,0,0,19.140318776732492,36.43467959726673
1039416,17,private,39824.75,7,Never-married,service,caucasian,Female,0,0,20,NA,460,0,0,68.96429204842784,74.69904134456496
1004098,35,self_employed,46733.5,13,Married,sales,caucasian,Male,0,0,40,176,85,0,1,43.414147153259236,42.07177794268861
1042744,39,private,NA,11,Married,craft,caucasian,Male,0,0,40,NA,289,0,0,57.86904866607148,69.66297855760669
1000460,40,government,49225,9,Married,service,caucasian,Female,0,0,39,136,NA,0,0,23.47887052088888,7.646693822784177
1033843,36,private,86744.5,13,Divorced,professional,caucasian,Female,0,0,40,NA,NA,0,0,49.086257293776974,55.98589851638797
1023921,44,private,24800.75,4,Married,factory,caucasian,Male,0,0,40,325,386,0,0,55.45368124681535,59.78824181999582
1032630,28,private,31387.5,9,Divorced,clerical,caucasian,Female,0,0,35,388,NA,0,0,59.735085112127756,77.77952910040558
1004794,22,private,49262.5,9,Never-married,service,caucasian,Female,0,0,20,475,210,0,0,60.27986598919377,106.7358506281388
1002573,56,private,57279,10,Never-married,service,caucasian,Male,0,0,32,244,316,0,0,24.12754782832399,29.043195924049947
1037275,61,private,13593.25,10,Married,sales,caucasian,Male,0,0,40,196,371,0,0,62.81076029283951,73.57145380836768
1026858,56,private,48283,5,Divorced,service,not_caucasian,Female,0,0,30,NA,NA,0,0,66.7245429629207,80.68242429700821
1038150,44,private,37519,9,Never-married,service,caucasian,Male,0,0,30,410,398,0,1,32.39193488560892,12.17125722597774
1031555,27,private,8568.25,11,Never-married,professional,caucasian,Female,0,1876,36,110,202,0,0,49.85738632575979,57.12971544729572
1019905,71,self_employed,32682.75,9,Widowed,clerical,caucasian,Female,0,0,35,NA,301,0,0,56.6797524610017,81.76854956876905
1009340,34,government,NA,9,Divorced,clerical,caucasian,Female,0,0,35,143,NA,0,1,57.14051320446892,68.25259517053493
1040967,17,NA,53031.25,6,Never-married,NA,caucasian,Female,0,0,20,108,98,0,0,38.69659323713235,45.106948473429384
1046243,45,private,10869.75,10,Married,trucker,caucasian,Male,0,0,48,NA,456,0,0,74.95394387842748,105.39188315766631
1021518,21,private,52370.75,10,Never-married,sales,caucasian,Female,0,0,20,151,146,0,0,42.81380723454804,73.05358926447391
1011645,14,private,54032.25,10,Never-married,cleaner,caucasian,Male,NA,NA,40,456,NA,0,0,44.13674231793923,64.87514977049416
1003123,14,private,22715,10,Never-married,clerical,not_caucasian,Female,0,0,40,273,NA,0,0,70.34742908727259,87.53028101392044
1007669,16,private,27347.5,9,Married,cleaner,caucasian,Male,0,0,40,184,NA,0,0,29.62563109931692,42.44751402504267
1029146,59,private,83317.5,14,Married,craft,not_caucasian,Female,0,0,35,427,173,0,0,24.270015700290074,42.989267670849436
1035324,30,private,91516.25,10,Never-married,craft,not_caucasian,Male,0,0,40,347,357,0,0,40.294964175464706,46.74899796356764
1003526,25,private,NA,9,Never-married,factory,caucasian,Female,0,0,40,176,142,0,1,58.27374873536618,68.25259517053493
1037617,NA,private,80668.5,10,Never-married,cleaner,caucasian,Male,0,0,40,450,265,0,1,56.99437305966231,68.25259517053493
1036598,41,private,36236.75,13,Divorced,executive,not_caucasian,Female,0,0,40,386,271,0,1,89.63307660698217,73.86397633212361
1012412,36,private,50236.75,9,Married,cleaner,caucasian,Male,0,0,35,NA,NA,0,1,60.50500259606379,79.68100244451027
1020155,14,private,80668.5,10,Never-married,executive,caucasian,Male,0,0,40,489,NA,0,0,95.54108968674653,85.17976773381457
1046102,22,private,10654.25,10,Divorced,professional,caucasian,Female,0,0,30,NA,NA,0,0,44.97084160980471,61.65565469928147
1013187,60,self_employed,24888.5,13,Divorced,sales,caucasian,Female,0,0,40,70,NA,0,0,63.01273319115459,78.2933638337274
1021514,49,self_employed,49333,10,Married,sales,caucasian,Male,0,0,60,NA,72,0,0,64.2089288053665,77.99525865342618
1001166,NA,government,85897.75,13,Divorced,professional,caucasian,Female,0,0,10,422,NA,0,0,56.65419020857202,68.25259517053493
1012936,47,government,50691.25,9,Married,craft,caucasian,Male,0,0,40,265,NA,0,0,72.21931564422339,65.47900389667784
1010356,14,government,9483,10,Never-married,cleaner,caucasian,Male,NA,0,40,233,NA,0,0,38.01388368781008,63.54295649461723
1002244,38,private,74441.75,14,Married,professional,not_caucasian,Male,0,0,40,345,77,0,1,42.232704820357775,58.3709134894087
1011539,36,private,238397,7,Widowed,clerical,caucasian,Female,0,0,40,NA,409,0,0,64.65335053821364,70.7354524466979
1018993,20,private,56014.75,9,Never-married,service,caucasian,Male,0,0,40,NA,474,0,0,61.43129058842553,90.8120215865955
1024592,69,private,26648.75,9,Widowed,clerical,caucasian,Female,1848,0,40,219,4,0,0,40.461249131940356,54.90801842560492
1044468,29,private,124799.25,10,Married,professional,caucasian,Male,0,0,40,95,310,0,1,38.24006804339541,67.2330162061438
1026515,27,private,NA,11,Never-married,cleaner,caucasian,Female,0,0,38,107,76,0,0,58.50765192196219,68.25259517053493
1012793,24,government,40278.25,10,Married,trucker,caucasian,Male,0,0,40,NA,NA,0,0,23.72954520148681,48.13968272841444
1038082,45,private,27998.5,10,Divorced,sales,caucasian,Male,4650,0,40,NA,293,0,0,87.3525307369359,83.32070922695038
1034046,14,private,72752.75,9,Never-married,craft,caucasian,Male,0,0,40,345,NA,0,0,29.810460335472662,33.80880176416118
1047052,29,private,49391.25,11,Never-married,clerical,caucasian,Female,0,0,35,485,192,0,0,9.614979224295038,16.137906418549615
1018860,47,private,47082.5,9,Married,trucker,caucasian,Male,0,0,25,NA,36,0,0,36.88090698753463,48.42932313744877
1020727,49,private,29795.5,9,Divorced,service,not_caucasian,Female,0,0,35,259,194,0,0,65.79118789843707,79.7117179696622
1007037,35,private,59853.75,9,Married,craft,caucasian,Male,0,0,42,204,491,0,0,81.29879599054733,90.23532871433237
1029132,28,private,50127.75,9,Divorced,farm,caucasian,Male,0,0,55,406,292,0,1,44.29842914178228,68.13345893579913
1036346,33,private,54036.25,9,Married,craft,caucasian,Male,0,0,40,260,484,0,0,65.39583742936044,76.23042920032934
1048243,27,private,53968.25,9,Never-married,factory,not_caucasian,Male,0,0,40,90,9,0,0,54.536308634128986,76.29113509609198
1026216,14,private,77294.5,9,Never-married,trucker,caucasian,Male,NA,0,40,70,NA,0,0,73.83373154426498,76.81242480594977
1018133,23,private,39201.75,5,Never-married,cleaner,not_caucasian,Male,0,0,36,301,319,0,0,45.477882657512524,56.82105112896241
1044763,23,private,NA,13,Never-married,professional,caucasian,Male,0,NA,40,489,449,0,0,56.96457091866033,68.25259517053493
1024182,14,private,9805.5,7,Never-married,service,caucasian,Male,NA,0,40,273,NA,0,0,45.29930712319321,82.39059310155163
1023224,63,private,25619.75,13,Divorced,executive,caucasian,Female,0,0,40,252,62,0,0,70.64975030840051,88.6325515368695
1035235,50,government,33253.5,11,Married,professional,caucasian,Male,0,0,40,39,197,0,0,64.68749570063613,55.01161279328738
1000114,40,private,25885.25,10,Married,cleaner,caucasian,Male,NA,0,40,149,26,0,1,31.396660333986976,44.83437838542159
1033814,NA,government,NA,9,Married,craft,caucasian,Male,0,0,40,216,299,0,1,57.9599937818971,68.41865124803049
1038801,44,private,46930,9,Married,craft,caucasian,Male,0,0,41,488,300,0,0,107.64474909001322,86.70890760999013
1048540,63,private,9448,6,Widowed,service,caucasian,Female,NA,0,31,83,18,0,0,75.24004582297762,84.46532465558464
1019610,59,private,28508,13,Divorced,clerical,caucasian,Female,0,0,40,NA,295,0,0,48.307707823006496,56.13093000888617
1015848,26,private,55169.5,3,Never-married,cleaner,not_caucasian,Female,0,0,40,116,133,0,1,91.43267771729995,93.66864549108617
1039035,71,private,27595,9,Married,sales,caucasian,Male,0,2467,52,145,392,0,0,39.54629390048813,34.01761049569854
1033828,52,private,32068,9,Married,sales,caucasian,Male,0,0,14,319,352,0,0,67.9877098453779,58.66246346333372
1002612,27,NA,64557.75,9,Never-married,NA,caucasian,Male,0,0,35,NA,5,0,0,67.05840556245509,68.14845500056265
1006729,22,private,43615.25,13,Never-married,clerical,caucasian,Female,0,0,40,242,412,0,0,30.77457289247533,51.68995842361821
1023088,24,private,12949.75,9,Married,clerical,not_caucasian,Female,0,0,40,248,283,0,0,42.810470127936405,45.745382407062515
1048593,24,private,86508.5,8,Divorced,cleaner,caucasian,Male,0,0,35,NA,NA,0,0,56.96096215308055,68.94286652787362
1016993,36,private,67941.75,13,Divorced,professional,caucasian,Male,0,0,40,340,18,0,1,59.89038649248711,55.980995018378486
1029420,23,private,33784.5,13,Never-married,sales,not_caucasian,Male,0,0,40,446,145,0,0,64.32524402004141,64.39778717442252
1008080,37,government,50534.75,13,Never-married,professional,caucasian,Female,0,0,20,229,231,0,1,54.580044448662996,63.83918622608795
